date,platform,campaign_type,campaign_id,channel,target_segment,objective,expected_uplift,country,impressions,clicks,CTR,ad_spend,conversions,ROAS,revenue,conversion_lift,click_to_conversion_rate
2024-04-30,Google Ads,Shopping,,,,,,UAE,155018,9146,0.059,27072.16,495,1.23,33297.83,,0.054122020555434067
2024-05-01,Google Ads,Display,,,,,,UAE,129447,4310,0.0333,11637,211,1.43,16618.47,,0.048955916473317866
2024-05-01,Meta Ads,Display,,,,,,Canada,68843,633,0.0092,563.37,25,4.33,2441.19,,0.039494470774091628
2024-05-01,Meta Ads,Search,,,,,,Canada,7196,287,0.04,634.27,10,1.09,693.26,,0.03484320557491289
2024-05-01,TikTok Ads,Display,,,,,,Australia,140440,11825,0.0842,8041,748,3.86,31071.69,,0.063255813953488366
2024-05-02,Google Ads,Display,,,,,,Australia,127232,3867,0.0304,11407.65,177,0.59,6676.28,,0.045771916214119475
2024-05-02,Google Ads,Video,,,,,,UAE,117333,2898,0.0247,11389.14,48,0.47,5367.73,,0.016563146997929608
2024-05-02,Meta Ads,Display,,,,,,India,113889,4623,0.0406,5501.37,362,3.49,19216.96,,0.0783041315163314
2024-05-02,Meta Ads,Display,,,,,,USA,108717,1435,0.0132,2511.25,108,8.79,22074.54,,0.07526132404181185
2024-05-03,Google Ads,Search,,,,,,India,136135,7936,0.0583,10792.96,406,3.75,40442.85,,0.05115927419354839
2024-05-03,Meta Ads,Shopping,,,,,,Australia,143541,1980,0.0138,2791.8,152,15.07,42063.3,,0.076767676767676762
2024-05-03,Meta Ads,Video,,,,,,India,189221,7587,0.0401,6904.17,80,0.4,2769.22,,0.010544352181362857
2024-05-04,Google Ads,Search,,,,,,UK,106277,6961,0.0655,20604.56,180,2.06,42397.44,,0.0258583536848154
2024-05-04,TikTok Ads,Display,,,,,,Germany,120210,6455,0.0537,11489.9,289,2.03,23286.47,,0.0447714949651433
2024-05-05,TikTok Ads,Video,,,,,,UAE,192428,9967,0.0518,15947.2,570,4.89,78044.55,,0.057188722785191132
2024-05-05,Meta Ads,Shopping,,,,,,India,160182,4901,0.0306,4999.02,88,4.47,22338.67,,0.017955519281779228
2024-05-05,Google Ads,Video,,,,,,USA,190541,9527,0.05,20673.59,157,0.26,5416.71,,0.016479479374409575
2024-05-05,Google Ads,Video,,,,,,Canada,43634,1937,0.0444,4610.06,58,3.27,15065.19,,0.029943211151264842
2024-05-05,Google Ads,Shopping,,,,,,USA,93534,3544,0.0379,3366.8,187,9.59,32280.5,,0.052765237020316026
2024-05-05,Google Ads,Shopping,,,,,,Germany,134157,3407,0.0254,8210.87,147,5.05,41434.67,,0.043146463164073966
2024-05-05,Meta Ads,Search,,,,,,Canada,76155,3548,0.0466,4435,243,6.91,30659.34,,0.068489289740698983
2024-05-06,Google Ads,Search,,,,,,UK,51666,2965,0.0574,8657.8,80,1.94,16836.59,,0.026981450252951095
2024-05-06,Meta Ads,Search,,,,,,USA,177224,2374,0.0134,3727.18,142,4.91,18303.42,,0.059814658803706823
2024-05-06,Meta Ads,Search,,,,,,USA,199472,5286,0.0265,6977.52,192,2.55,17789.77,,0.036322360953461974
2024-05-06,Meta Ads,Video,,,,,,USA,34404,1204,0.035,1709.68,94,10.33,17655.16,,0.078073089700996676
2024-05-06,Meta Ads,Shopping,,,,,,Canada,10177,413,0.0406,764.05,16,5.31,4058.36,,0.0387409200968523
2024-05-07,Meta Ads,Shopping,,,,,,Australia,46516,772,0.0166,455.48,39,10.7,4874.74,,0.050518134715025906
2024-05-07,Meta Ads,Display,,,,,,UAE,70030,1470,0.021,2469.6,90,3.8,9384.9,,0.061224489795918366
2024-05-07,Google Ads,Search,,,,,,Canada,15589,285,0.0183,336.3,10,4.04,1359.76,,0.035087719298245612
2024-05-07,TikTok Ads,Display,,,,,,UK,145497,4743,0.0326,1660.05,313,49,81349.35,,0.06599198819312671
2024-05-08,Meta Ads,Shopping,,,,,,Germany,49864,2074,0.0416,3629.5,73,3.86,14018.44,,0.0351976856316297
2024-05-08,Google Ads,Video,,,,,,UAE,77796,3703,0.0476,9887.01,182,4.37,43235.35,,0.049149338374291113
2024-05-09,TikTok Ads,Video,,,,,,Australia,41839,2991,0.0715,2961.09,45,3.26,9665.89,,0.015045135406218655
2024-05-09,TikTok Ads,Video,,,,,,UK,126854,7243,0.0571,5866.83,474,9.49,55705.28,,0.0654424962032307
2024-05-09,Meta Ads,Display,,,,,,Germany,113957,3008,0.0264,7008.64,127,2.56,17960.45,,0.042220744680851061
2024-05-09,Google Ads,Shopping,,,,,,Australia,173913,5860,0.0337,20275.6,111,1.02,20779.66,,0.0189419795221843
2024-05-09,Google Ads,Video,,,,,,Canada,188202,7189,0.0382,8267.35,376,10.76,88923.49,,0.052302128251495342
2024-05-10,Google Ads,Display,,,,,,UAE,74672,2665,0.0357,4157.4,129,7.77,32318.91,,0.048405253283302065
2024-05-10,Meta Ads,Display,,,,,,UAE,29485,1341,0.0455,1890.81,46,2.45,4626.55,,0.0343027591349739
2024-05-10,TikTok Ads,Display,,,,,,Canada,92601,4065,0.0439,2113.8,324,11.39,24076.73,,0.079704797047970483
2024-05-10,Google Ads,Video,,,,,,India,94412,4786,0.0507,6173.94,343,15.19,93767.6,,0.071667363142498955
2024-05-11,TikTok Ads,Display,,,,,,UAE,179870,7500,0.0417,10800,112,0.5,5446.79,,0.014933333333333333
2024-05-11,Google Ads,Video,,,,,,UAE,132441,2436,0.0184,5091.24,135,1.76,8958.33,,0.055418719211822662
2024-05-11,Google Ads,Search,,,,,,Canada,89833,4536,0.0505,16964.64,166,2.51,42497.44,,0.036596119929453261
2024-05-11,Meta Ads,Search,,,,,,USA,112596,2668,0.0237,3201.6,39,3.4,10899.61,,0.014617691154422789
2024-05-11,Meta Ads,Shopping,,,,,,UK,68472,2601,0.038,3589.38,63,4.88,17508.47,,0.024221453287197232
2024-05-11,Meta Ads,Video,,,,,,UK,172108,6109,0.0355,13928.52,435,0.95,13163.33,,0.0712064167621542
2024-05-12,Google Ads,Display,,,,,,UAE,26352,1697,0.0644,2901.87,126,11.02,31980.19,,0.074248674130819092
2024-05-12,TikTok Ads,Search,,,,,,Germany,118483,8826,0.0745,14915.94,570,9.34,139364.5,,0.064581917063222291
2024-05-12,Meta Ads,Video,,,,,,UK,174579,3247,0.0186,4318.51,187,9.67,41760.07,,0.057591623036649213
2024-05-13,Google Ads,Search,,,,,,USA,71267,3962,0.0556,3684.66,287,13.6,50107.59,,0.072438162544169613
2024-05-13,Meta Ads,Display,,,,,,USA,163253,1779,0.0109,907.29,121,20.68,18762.73,,0.068015739179314222
2024-05-13,Google Ads,Video,,,,,,Australia,34402,1314,0.0382,4323.06,17,0.29,1273.24,,0.012937595129375951
2024-05-13,Google Ads,Video,,,,,,Canada,108187,2423,0.0224,6469.41,179,4.48,29012.87,,0.073875361122575325
2024-05-13,Google Ads,Display,,,,,,Canada,140875,6818,0.0484,15340.5,142,1.88,28774.25,,0.020827222059254913
2024-05-13,Meta Ads,Shopping,,,,,,Germany,32488,919,0.0283,1773.67,32,4.14,7341.13,,0.034820457018498369
2024-05-14,Google Ads,Video,,,,,,Canada,96178,4328,0.045,14542.08,275,2.56,37193.1,,0.063539741219963031
2024-05-14,Google Ads,Search,,,,,,Australia,140747,8571,0.0609,27855.75,332,1.73,48279.89,,0.038735270096838179
2024-05-15,Google Ads,Video,,,,,,UAE,128962,7337,0.0569,9904.95,226,2.63,26098.81,,0.030802780427967833
2024-05-15,Google Ads,Search,,,,,,India,139648,4398,0.0315,13194,347,6.26,82597.15,,0.078899499772623921
2024-05-15,Meta Ads,Shopping,,,,,,UAE,163564,1946,0.0119,1284.36,72,5.28,6787.22,,0.036998972250770812
2024-05-15,Meta Ads,Video,,,,,,Germany,143383,3412,0.0238,3480.24,117,5.49,19100.2,,0.034290738569753808
2024-05-16,Meta Ads,Video,,,,,,UAE,62545,606,0.0097,1187.76,37,4.74,5627.66,,0.061056105610561059
2024-05-16,Google Ads,Shopping,,,,,,UAE,126292,5165,0.0409,7695.85,110,1.83,14074.18,,0.021297192642787996
2024-05-16,Google Ads,Video,,,,,,Canada,20534,993,0.0484,2849.91,49,0.62,1762.93,,0.049345417925478349
2024-05-16,TikTok Ads,Search,,,,,,UAE,77882,3029,0.0389,1423.63,228,31.21,44433.62,,0.075272367117860686
2024-05-16,TikTok Ads,Shopping,,,,,,Canada,140121,4778,0.0341,4109.08,291,20.65,84859.67,,0.060904143993302635
2024-05-17,TikTok Ads,Video,,,,,,UAE,116301,4198,0.0361,6087.1,212,6.21,37780.9,,0.0505002382086708
2024-05-17,TikTok Ads,Shopping,,,,,,USA,72986,3379,0.0463,5980.83,188,2.91,17387.72,,0.055637762651672092
2024-05-17,Google Ads,Display,,,,,,Germany,195610,9956,0.0509,23595.72,401,4.93,116291.87,,0.040277219766974688
2024-05-17,Google Ads,Display,,,,,,Canada,12086,594,0.0492,1461.24,21,2.34,3418.15,,0.035353535353535352
2024-05-17,Google Ads,Search,,,,,,UK,88384,3641,0.0412,4442.02,89,0.92,4077.32,,0.024443834111507828
2024-05-17,Google Ads,Display,,,,,,UAE,138291,3318,0.024,2753.94,217,4.63,12761.51,,0.065400843881856546
2024-05-17,Google Ads,Search,,,,,,USA,159251,9172,0.0576,26048.48,407,1.17,30602.6,,0.044374182293938073
2024-05-17,Google Ads,Display,,,,,,Australia,107885,3344,0.031,6988.96,262,7.36,51456.48,,0.078349282296650724
2024-05-17,Meta Ads,Video,,,,,,USA,82948,2347,0.0283,5421.57,65,1.94,10510.94,,0.027694929697486152
2024-05-18,Google Ads,Display,,,,,,UAE,13294,583,0.0439,804.54,46,14.36,11553.7,,0.078902229845626073
2024-05-18,Meta Ads,Video,,,,,,UK,25077,341,0.0136,143.22,5,5.44,779.52,,0.01466275659824047
2024-05-18,Meta Ads,Search,,,,,,UAE,14491,259,0.0179,440.3,3,0.59,260.32,,0.011583011583011582
2024-05-18,Meta Ads,Search,,,,,,USA,57712,848,0.0147,763.2,64,2.8,2136.83,,0.075471698113207544
2024-05-19,TikTok Ads,Shopping,,,,,,India,176946,13784,0.0779,11854.24,743,17.63,208986.19,,0.053903076030179915
2024-05-19,TikTok Ads,Shopping,,,,,,UK,96432,7155,0.0742,2504.25,336,19.15,47954.95,,0.0469601677148847
2024-05-19,Google Ads,Display,,,,,,UK,64567,1439,0.0223,3295.31,64,1.28,4231.38,,0.044475330090340513
2024-05-19,Google Ads,Display,,,,,,UAE,12644,572,0.0453,1269.84,36,5.8,7362.94,,0.062937062937062943
2024-05-20,Meta Ads,Display,,,,,,UK,64799,842,0.013,1473.5,52,10.29,15157.93,,0.061757719714964368
2024-05-20,Meta Ads,Video,,,,,,USA,83678,2761,0.033,4583.26,35,1.01,4630.48,,0.012676566461427018
2024-05-20,Meta Ads,Shopping,,,,,,Germany,121477,1834,0.0151,898.66,98,11.73,10542.66,,0.053435114503816793
2024-05-20,Meta Ads,Shopping,,,,,,UAE,85846,2274,0.0265,977.82,113,8.57,8382.57,,0.049692172383465259
2024-05-20,Google Ads,Search,,,,,,Australia,159741,6868,0.043,9409.16,336,3.54,33272.11,,0.0489225393127548
2024-05-21,Meta Ads,Video,,,,,,India,15865,528,0.0333,992.64,39,3.19,3165.22,,0.073863636363636367
2024-05-21,Meta Ads,Shopping,,,,,,Germany,119427,1146,0.0096,2211.78,27,2.3,5094.36,,0.02356020942408377
2024-05-21,Meta Ads,Search,,,,,,Germany,20993,583,0.0278,746.24,45,6.02,4493.83,,0.077186963979416809
2024-05-21,Meta Ads,Video,,,,,,UAE,12253,468,0.0382,360.36,9,3.98,1433.96,,0.019230769230769232
2024-05-21,Meta Ads,Display,,,,,,India,157455,3810,0.0242,4724.4,244,11.84,55928.06,,0.064041994750656167
2024-05-21,TikTok Ads,Display,,,,,,UK,152235,6104,0.0401,4455.92,252,10.87,48424.44,,0.041284403669724773
2024-05-21,Google Ads,Video,,,,,,UK,56305,1644,0.0292,2712.6,126,8.95,24269.48,,0.076642335766423361
2024-05-21,Google Ads,Video,,,,,,Germany,30343,743,0.0245,2266.15,39,3.29,7450.31,,0.052489905787348586
2024-05-22,Meta Ads,Shopping,,,,,,Germany,46603,955,0.0205,658.95,23,3.97,2614.49,,0.024083769633507852
2024-05-22,Meta Ads,Search,,,,,,UK,184702,5134,0.0278,10319.34,70,1.64,16883.49,,0.013634592910011687
2024-05-22,Meta Ads,Display,,,,,,USA,165321,4447,0.0269,6937.32,301,3.46,23975.23,,0.067686080503710361
2024-05-22,TikTok Ads,Display,,,,,,Germany,70428,3310,0.047,3872.7,164,6.57,25462.93,,0.049546827794561932
2024-05-23,Meta Ads,Shopping,,,,,,Canada,75628,794,0.0105,397,49,9.17,3639.22,,0.061712846347607056
2024-05-23,Meta Ads,Shopping,,,,,,UK,130611,2207,0.0169,1611.11,44,5.94,9567.41,,0.019936565473493428
2024-05-23,TikTok Ads,Shopping,,,,,,Australia,30517,2575,0.0844,2060,205,3.79,7811.94,,0.079611650485436891
2024-05-23,TikTok Ads,Shopping,,,,,,Canada,91900,4696,0.0511,2488.88,367,44.07,109696.83,,0.078151618398637143
2024-05-23,Google Ads,Display,,,,,,Germany,116041,6428,0.0554,11249,74,1.23,13873.48,,0.011512134411947728
2024-05-23,Google Ads,Video,,,,,,Germany,162242,5110,0.0315,13643.7,118,2.25,30643.55,,0.023091976516634052
2024-05-23,Google Ads,Display,,,,,,USA,117036,3569,0.0305,7601.97,178,1.57,11935.14,,0.049873914261697953
2024-05-24,Google Ads,Video,,,,,,Canada,102648,2330,0.0227,5941.5,157,4.82,28653.63,,0.067381974248927043
2024-05-24,TikTok Ads,Display,,,,,,UK,29089,1076,0.037,699.4,40,11.77,8233.32,,0.03717472118959108
2024-05-24,TikTok Ads,Shopping,,,,,,India,174160,9683,0.0556,17816.72,512,4.11,73177.92,,0.052876174739233707
2024-05-24,Meta Ads,Video,,,,,,Germany,22139,458,0.0207,196.94,8,12.02,2367.39,,0.017467248908296942
2024-05-24,Meta Ads,Shopping,,,,,,India,172516,6314,0.0366,4546.08,335,18.06,82096.8,,0.053056699398162814
2024-05-24,Meta Ads,Display,,,,,,Canada,159044,2385,0.015,3935.25,184,8.99,35387.51,,0.077148846960167716
2024-05-24,Meta Ads,Display,,,,,,Canada,196354,2945,0.015,3268.95,177,2.29,7478.3,,0.060101867572156194
2024-05-25,Google Ads,Display,,,,,,Germany,116972,6269,0.0536,17741.27,83,0.5,8852.61,,0.013239751156484288
2024-05-25,Google Ads,Search,,,,,,India,65107,1777,0.0273,2896.51,128,10.22,29612.56,,0.072031513787281939
2024-05-25,Meta Ads,Display,,,,,,UK,80139,2436,0.0304,3848.88,37,1.21,4653.12,,0.015188834154351396
2024-05-25,Google Ads,Shopping,,,,,,Germany,194928,9161,0.047,17222.68,571,1.04,17839.23,,0.062329440017465342
2024-05-25,Google Ads,Video,,,,,,Australia,104134,3603,0.0346,12466.38,234,1.16,14496.48,,0.0649458784346378
2024-05-26,Google Ads,Display,,,,,,Australia,25967,656,0.0253,1764.64,24,0.61,1078.62,,0.036585365853658534
2024-05-26,Meta Ads,Video,,,,,,Canada,147483,2138,0.0145,1218.66,159,34.82,42434.18,,0.07436856875584659
2024-05-26,TikTok Ads,Display,,,,,,Germany,145631,4194,0.0288,3522.96,59,4.38,15427.34,,0.014067715784453982
2024-05-26,TikTok Ads,Search,,,,,,Canada,143518,10491,0.0731,8917.35,313,5.19,46285.52,,0.029835096749594892
2024-05-26,Google Ads,Video,,,,,,Canada,123696,6531,0.0528,16849.98,466,3.74,62974.93,,0.071352013474199963
2024-05-26,Google Ads,Video,,,,,,Canada,27593,896,0.0325,2141.44,48,3.78,8087.57,,0.053571428571428568
2024-05-26,Google Ads,Search,,,,,,UAE,88442,2485,0.0281,7181.65,69,1.81,12989.18,,0.027766599597585512
2024-05-27,TikTok Ads,Shopping,,,,,,USA,66842,2339,0.035,3274.6,123,4.3,14081.65,,0.05258657545959812
2024-05-27,Google Ads,Search,,,,,,Germany,15470,529,0.0342,634.8,5,1.93,1223.76,,0.00945179584120983
2024-05-27,Google Ads,Search,,,,,,Canada,161554,6252,0.0387,19068.6,361,3.03,57767.01,,0.057741522712731926
2024-05-28,Google Ads,Display,,,,,,USA,169909,7781,0.0458,19452.5,124,1.34,26123.28,,0.015936254980079681
2024-05-28,Google Ads,Display,,,,,,India,23375,1175,0.0503,1668.5,15,0.91,1524.57,,0.01276595744680851
2024-05-28,Meta Ads,Search,,,,,,India,49789,622,0.0125,1293.76,48,5.96,7704.96,,0.077170418006430874
2024-05-28,Meta Ads,Shopping,,,,,,Australia,16344,452,0.0277,406.8,5,2.71,1102.53,,0.011061946902654867
2024-05-28,TikTok Ads,Video,,,,,,India,150250,7196,0.0479,4821.32,534,7.5,36153.63,,0.074207893274041134
2024-05-29,TikTok Ads,Shopping,,,,,,Germany,37261,1591,0.0427,1718.28,40,5.2,8930.04,,0.0251414204902577
2024-05-29,TikTok Ads,Video,,,,,,USA,76922,2669,0.0347,3523.08,110,3.67,12940.72,,0.041213937804421133
2024-05-30,TikTok Ads,Video,,,,,,UAE,109733,6616,0.0603,6020.56,516,8.96,53965.61,,0.077992744860943167
2024-05-31,Meta Ads,Video,,,,,,Germany,196929,2382,0.0121,3096.6,143,12.42,38447.59,,0.0600335852225021
2024-05-31,Google Ads,Display,,,,,,USA,183373,7169,0.0391,11111.95,342,1.65,18314.28,,0.047705398242432695
2024-05-31,Google Ads,Display,,,,,,Canada,177220,4607,0.026,10688.24,114,0.87,9297.03,,0.024744953331886262
2024-05-31,Google Ads,Display,,,,,,Canada,117000,7979,0.0682,11729.13,366,1.23,14373.81,,0.045870409825792706
2024-05-31,Google Ads,Search,,,,,,USA,50201,2198,0.0438,4945.5,112,2.61,12918.19,,0.050955414012738856
2024-05-31,Google Ads,Display,,,,,,Germany,18696,327,0.0175,853.47,8,1.51,1284.99,,0.024464831804281346
2024-05-31,Google Ads,Search,,,,,,UAE,50111,2320,0.0463,6333.6,153,4.74,30016.66,,0.065948275862068972
2024-06-01,TikTok Ads,Shopping,,,,,,Canada,52368,3351,0.064,2044.11,117,6.28,12829.28,,0.034914950760966873
2024-06-01,TikTok Ads,Search,,,,,,Canada,49659,2413,0.0486,3498.85,191,10.91,38157.72,,0.079154579361790309
2024-06-01,Google Ads,Shopping,,,,,,Australia,18149,918,0.0506,1487.16,14,2.39,3557.93,,0.015250544662309368
2024-06-01,Google Ads,Shopping,,,,,,UAE,154088,9106,0.0591,29503.44,294,1.44,42565.78,,0.03228640456841643
2024-06-02,TikTok Ads,Video,,,,,,India,26471,1890,0.0714,1776.6,74,12.18,21647.86,,0.039153439153439155
2024-06-02,Meta Ads,Shopping,,,,,,Canada,52013,1565,0.0301,1611.95,23,4.02,6481.69,,0.014696485623003195
2024-06-02,Google Ads,Search,,,,,,USA,16955,440,0.026,800.8,30,4.09,3274.44,,0.068181818181818177
2024-06-02,Meta Ads,Search,,,,,,USA,37994,1379,0.0363,1461.74,58,5.02,7343.12,,0.042059463379260337
2024-06-02,Google Ads,Search,,,,,,Germany,162786,7406,0.0455,10738.7,513,6.29,67523.57,,0.06926816095058061
2024-06-03,TikTok Ads,Shopping,,,,,,UAE,62600,3142,0.0502,2230.82,245,7.84,17495.08,,0.077975811584977725
2024-06-03,Google Ads,Video,,,,,,UK,113502,2235,0.0197,2704.35,34,2.27,6126.9,,0.015212527964205816
2024-06-03,TikTok Ads,Shopping,,,,,,India,80885,3995,0.0494,1757.8,79,6.08,10692.34,,0.019774718397997496
2024-06-03,TikTok Ads,Shopping,,,,,,Canada,77726,2557,0.0329,1252.93,37,2.34,2932.31,,0.014470082127493155
2024-06-03,TikTok Ads,Display,,,,,,USA,93635,4363,0.0466,5933.68,117,5.06,29999.39,,0.02681641072656429
2024-06-03,Meta Ads,Search,,,,,,Germany,186845,4204,0.0225,7609.24,275,3.15,24004.25,,0.065413891531874407
2024-06-03,Meta Ads,Video,,,,,,UAE,182718,2558,0.014,3478.88,124,8.27,28756.15,,0.04847537138389367
2024-06-04,Meta Ads,Search,,,,,,Australia,16920,389,0.023,478.47,15,6.74,3222.58,,0.038560411311053984
2024-06-04,Google Ads,Video,,,,,,Canada,113368,5260,0.0464,6890.6,168,1.3,8983.58,,0.03193916349809886
2024-06-04,Meta Ads,Display,,,,,,India,56986,1270,0.0223,1181.1,13,3.12,3679.26,,0.010236220472440945
2024-06-04,Google Ads,Video,,,,,,USA,33141,798,0.0241,2625.42,42,2.76,7236.65,,0.052631578947368418
2024-06-05,Meta Ads,Video,,,,,,USA,118591,4043,0.0341,4649.45,303,7.87,36581.13,,0.074944348256245366
2024-06-05,TikTok Ads,Video,,,,,,Australia,180309,5823,0.0323,3784.95,232,12.3,46549.68,,0.039842005838914646
2024-06-05,Google Ads,Search,,,,,,Australia,25103,710,0.0283,1661.4,24,1.14,1896.75,,0.033802816901408447
2024-06-05,Google Ads,Video,,,,,,UAE,109148,3951,0.0362,7072.29,249,7.96,56329.34,,0.0630220197418375
2024-06-05,Google Ads,Display,,,,,,UK,151595,9262,0.0611,16301.12,572,5.23,85249.68,,0.061757719714964368
2024-06-05,Meta Ads,Search,,,,,,India,79462,2058,0.0259,1811.04,146,4.31,7813.85,,0.070942662779397467
2024-06-05,Meta Ads,Shopping,,,,,,Germany,15789,423,0.0268,765.63,7,1.6,1223.95,,0.016548463356973995
2024-06-05,TikTok Ads,Search,,,,,,Australia,179120,8794,0.0491,8442.24,646,3.78,31918.96,,0.073459176711394139
2024-06-05,Meta Ads,Shopping,,,,,,UK,98276,2368,0.0241,3338.88,115,6.48,21637.86,,0.048564189189189186
2024-06-06,Meta Ads,Video,,,,,,Canada,133684,2018,0.0151,3470.96,44,3.3,11449.27,,0.021803766105054509
2024-06-06,Google Ads,Display,,,,,,Australia,58266,2651,0.0455,3234.22,103,1.08,3487.43,,0.038853262919652964
2024-06-06,Meta Ads,Shopping,,,,,,UK,61395,2038,0.0332,4809.68,102,3.39,16290.15,,0.050049067713444556
2024-06-06,Google Ads,Search,,,,,,UAE,187941,9303,0.0495,21675.99,528,4.27,92564.99,,0.056755885198323121
2024-06-07,Meta Ads,Display,,,,,,Canada,196675,4031,0.0205,7941.07,186,3.49,27686.79,,0.046142396427685438
2024-06-07,TikTok Ads,Video,,,,,,Canada,196745,13240,0.0673,21581.2,761,9.05,195233.42,,0.0574773413897281
2024-06-07,Meta Ads,Search,,,,,,Canada,123171,3756,0.0305,6986.16,52,1.08,7553.6,,0.013844515441959531
2024-06-07,Meta Ads,Video,,,,,,India,57375,843,0.0147,1357.23,40,7.18,9739.81,,0.047449584816132859
2024-06-08,Meta Ads,Shopping,,,,,,UK,12712,212,0.0167,360.4,9,1.04,375.03,,0.042452830188679243
2024-06-08,Google Ads,Video,,,,,,Germany,96658,2822,0.0292,9510.14,112,2.64,25060.16,,0.039688164422395464
2024-06-08,Meta Ads,Display,,,,,,UK,194674,3601,0.0185,5221.45,165,1.71,8945.17,,0.045820605387392389
2024-06-08,Meta Ads,Shopping,,,,,,Germany,194121,6270,0.0323,4326.3,133,2.64,11409.44,,0.021212121212121213
2024-06-08,Meta Ads,Shopping,,,,,,USA,196962,5081,0.0258,10466.86,282,2.31,24196.95,,0.055500885652430623
2024-06-09,Google Ads,Shopping,,,,,,UK,83334,3341,0.0401,5779.93,256,5.63,32514.9,,0.076623765339718652
2024-06-09,TikTok Ads,Shopping,,,,,,USA,12345,456,0.037,282.72,21,18.11,5118.94,,0.046052631578947366
2024-06-09,TikTok Ads,Shopping,,,,,,Australia,161904,4339,0.0268,4555.95,178,4.92,22405.85,,0.041023277252823231
2024-06-09,Google Ads,Search,,,,,,Canada,107548,4258,0.0396,13625.6,145,1.3,17656.92,,0.034053546265852511
2024-06-09,Meta Ads,Display,,,,,,Germany,79441,3082,0.0388,1633.46,100,17.99,29391.59,,0.032446463335496431
2024-06-09,Meta Ads,Search,,,,,,UK,119863,1114,0.0093,1370.22,75,15.46,21180.36,,0.067324955116696589
2024-06-10,TikTok Ads,Video,,,,,,USA,141643,8526,0.0602,3921.96,379,13.01,51038.1,,0.044452263664086326
2024-06-10,TikTok Ads,Search,,,,,,India,12784,1055,0.0826,400.9,67,30.01,12031.35,,0.06350710900473934
2024-06-10,Google Ads,Search,,,,,,UAE,119235,5258,0.0441,5783.8,141,4.18,24150.02,,0.026816279954355267
2024-06-11,Meta Ads,Shopping,,,,,,USA,16344,534,0.0327,480.6,11,0.97,465.35,,0.020599250936329586
2024-06-11,Meta Ads,Video,,,,,,Australia,102229,2146,0.021,1309.06,52,10.79,14121.79,,0.024231127679403542
2024-06-12,Google Ads,Shopping,,,,,,USA,70618,3601,0.051,8030.23,145,0.99,7976.29,,0.04026659261316301
2024-06-13,Google Ads,Shopping,,,,,,India,141455,2673,0.0189,7537.86,122,2.63,19810.32,,0.045641601197156753
2024-06-13,Google Ads,Shopping,,,,,,Germany,132157,2999,0.0227,2789.07,152,7.84,21855.26,,0.050683561187062354
2024-06-13,Meta Ads,Video,,,,,,Australia,61284,1574,0.0257,2392.48,32,1.54,3680.82,,0.020330368487928845
2024-06-13,Google Ads,Video,,,,,,UAE,16766,846,0.0505,2081.16,34,3.49,7254.65,,0.040189125295508277
2024-06-13,TikTok Ads,Search,,,,,,UAE,139511,8384,0.0601,11318.4,209,2.33,26357.3,,0.024928435114503818
2024-06-13,Google Ads,Video,,,,,,UAE,105814,6126,0.0579,17091.54,289,2.66,45447.24,,0.047175971269996737
2024-06-14,Meta Ads,Search,,,,,,USA,140372,4548,0.0324,6549.12,125,3.6,23552.19,,0.027484608619173262
2024-06-14,Google Ads,Display,,,,,,India,160579,7804,0.0486,10613.44,193,0.94,9996.49,,0.024730907227063045
2024-06-14,Google Ads,Video,,,,,,USA,40306,1176,0.0292,999.6,41,11.84,11838.48,,0.03486394557823129
